,URL,MEAN_G_RING,MEAN_GS_RING,MEAN_FG%_PER_GAME_RING,MEAN_3P_PER_GAME_RING,MEAN_3P%_PER_GAME_RING,MEAN_FT%_PER_GAME_RING,MEAN_ORB_PER_GAME_RING,MEAN_FTr_RING,MEAN_DRB%_RING,MEAN_STL%_RING,MEAN_TOV%_RING,MEAN_USG%_RING,MEAN_DBPM_RING,MEAN_OFF_TEAM_RTG_RING,MEAN_W/L%_TEAM_RING,MEAN_G_PLAYOFF_1stPO,MEAN_GS_PLAYOFF_1stPO,MEAN_FG%_PER_GAME_PLAYOFF_1stPO,MEAN_FT%_PER_GAME_PLAYOFF_1stPO,MEAN_3P%_PER_GAME_PLAYOFF_1stPO,MEAN_FTr_PLAYOFF_1stPO,MEAN_ORB%_PLAYOFF_1stPO,MEAN_DRB%_PLAYOFF_1stPO,MEAN_STL%_PLAYOFF_1stPO,MEAN_TOV%_PLAYOFF_1stPO,MEAN_USG%_PLAYOFF_1stPO,MEAN_OWS_PLAYOFF_1stPO,MEAN_G_PLAYOFF_SGFCT,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_FG%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_BLK%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_OFF_TEAM_RTG_SGFCT,ROY,DRAFT_PICK,AGE_ENTRANCE,IS_ACTIVE
91,/players/d/dudleja01.html,45.0,1.0,0.4,0.4,0.429,1.0,0.1,0.033,13.7,2.0,11.6,8.0,2.0,112.0,0.732,16.0,0.0,0.465,0.607,0.424,0.326,4.9,14.1,2.5,8.4,13.1,0.9,8.4,2.0,8,1,3,PF,70.5,0.47250000000000003,0.7065,0.5,11.3,14.75,107.55,105.85,107.74615384615385,0,22,23,0
92,/players/d/dumarjo01.html,72.0,69.0,0.4925,0.25,0.4415,0.875,0.8,0.3255,5.95,1.25,12.7,22.05,0.04999999999999999,110.35,0.744,4.0,4.0,0.61,0.667,0.0,0.366,4.2,5.6,1.3,12.8,14.7,0.3,11.88888888888889,14.0,1,2,2,SG,80.5,0.487,0.773,0.2,17.5,17.15,109.1,106.85,107.925,0,18,23,0
93,/players/d/duncati01.html,70.2,70.2,0.508,0.02,0.17200000000000001,0.6876,2.8600000000000003,0.43339999999999995,26.6,1.1,12.42,27.439999999999998,2.48,107.35999999999999,0.731,9.0,9.0,0.521,0.667,0.0,0.429,6.7,18.2,0.7,13.1,24.8,0.6,14.75,19.0,1,5,2,C,66.0,0.522,0.6759999999999999,4.45,14.2,26.6,103.9,97.2,107.76111111111112,1,1,22,0
94,/players/d/duprero01.html,5.0,0.0,0.333,0.0,0.0,1.0,0.2,0.667,36.2,2.4,0.0,8.0,3.4,110.2,0.805,14.0,0.0,0.286,0.0,0.0,0.0,6.1,12.7,0.0,12.5,10.1,-0.1,14.0,1.3333333333333333,6,1,1,SF,47.0,0.437,0.623,1.55,13.2,17.95,101.1,102.30000000000001,101.53333333333335,0,-100,23,0
95,/players/d/duranke01.html,65.0,65.0,0.5265,2.2,0.397,0.882,0.55,0.35250000000000004,21.55,1.25,11.65,29.1,1.4000000000000001,114.6,0.762,6.0,6.0,0.35,0.871,0.286,0.504,3.8,18.4,0.7,12.8,34.0,-0.1,14.090909090909092,4.666666666666667,3,2,3,SF,77.0,0.45299999999999996,0.868,1.65,12.55,28.200000000000003,101.7,109.45,110.61666666666667,1,2,20,1
96,/players/e/eliema01.html,65.0,19.333333333333332,0.472,0.9,0.369,0.856,0.6,0.365,8.9,1.7333333333333334,15.333333333333334,16.599999999999998,0.8000000000000002,106.53333333333335,0.6733333333333333,9.0,7.0,0.5,0.844,1.0,0.571,9.9,9.0,1.2,12.5,17.5,0.4,12.375,1.8571428571428572,7,3,3,SF,18.0,0.39149999999999996,0.6715,0.45,20.35,19.0,110.25,107.4,107.25999999999999,0,160,28,0
97,/players/e/elliose01.html,50.0,50.0,0.41,0.8,0.328,0.757,0.7,0.276,12.5,0.9,11.1,19.7,0.3,104.0,0.74,10.0,10.0,0.552,0.724,0.0,0.302,4.2,10.7,1.5,12.1,16.8,0.4,10.125,6.0,2,1,1,SF,81.5,0.4855,0.837,0.55,12.2,17.6,107.75,103.75,107.53333333333333,0,3,22,0
98,/players/e/elsonfr01.html,66.5,23.0,0.4505,0.0,0.0,0.739,1.0,0.22049999999999997,21.6,1.1,18.5,15.7,1.05,109.7,0.756,4.0,0.0,0.583,0.5,0.0,0.167,1.8,16.8,1.8,18.9,11.7,0.0,9.666666666666666,1.8571428571428572,7,2,1,C,64.5,0.47,0.6185,3.2,13.8,13.25,104.95,103.30000000000001,107.1,0,41,28,0
99,/players/e/elyme01.html,6.0,0.0,0.3,0.0,0.0,0.583,0.5,0.6,19.7,3.3,16.5,22.1,1.1,109.2,0.707,7.0,0.0,0.267,0.7,0.0,0.667,9.6,11.2,0.0,17.1,19.3,-0.1,7.0,1.8333333333333333,6,1,3,C,47.0,0.46299999999999997,0.649,2.5999999999999996,14.5,15.850000000000001,102.9,107.65,105.6375,0,12,25,0
100,/players/e/englijo01.html,6.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,15.4,5.0,26.9,20.8,1.9,112.9,0.695,7.0,0.0,0.417,0.5,0.25,0.5,2.2,4.1,1.0,6.4,12.9,0.0,7.0,3.0,1,1,1,SG,21.0,0.367,0.238,2.95,23.799999999999997,19.6,109.5,104.4,106.1,0,-100,23,0
101,/players/e/evansma01.html,75.0,47.0,0.481,1.1,0.388,0.711,1.2,0.152,8.1,1.4,6.4,16.5,-0.2,110.2,0.805,3.0,0.0,0.6,0.8,0.5,0.5,4.0,11.9,1.9,0.0,9.7,0.2,9.333333333333334,1.625,8,1,2,SG,37.5,0.45799999999999996,0.753,0.25,8.25,19.4,109.75,106.75,109.43333333333334,0,-100,24,0
102,/players/e/ezelife01.html,46.0,7.0,0.547,0.0,0.0,0.628,1.3,0.561,19.7,0.7,15.6,17.7,0.3,111.6,0.817,12.0,3.0,0.462,0.571,0.0,1.615,11.4,13.6,1.1,35.0,11.4,-0.1,18.333333333333332,3.0,1,1,1,C,62.0,0.49250000000000005,0.5795,5.7,19.55,14.2,109.0,103.45,110.83333333333333,0,30,24,0
103,/players/f/farmajo01.html,73.5,0.0,0.41300000000000003,0.9,0.356,0.6275,0.25,0.176,8.850000000000001,2.1,13.9,19.3,0.35,110.8,0.744,5.0,5.0,0.429,0.857,0.2,0.25,0.9,14.0,2.7,13.9,13.7,0.1,14.6,2.0,5,2,1,PG,77.0,0.4415,0.6950000000000001,0.35,16.5,18.0,110.8,107.05,108.225,0,26,21,0
104,/players/f/ferryda01.html,64.0,1.0,0.355,0.3,0.35,0.769,0.3,0.105,10.1,0.6,17.2,12.1,-0.1,105.6,0.732,9.0,0.0,0.467,1.0,0.333,0.267,15.9,18.1,1.0,10.7,15.5,0.1,9.0,6.5,2,1,2,PF,74.5,0.4185,0.826,0.9,12.9,20.35,110.0,108.45,106.43333333333334,0,2,25,0
105,/players/f/finlemi01.html,82.0,16.0,0.412,1.3,0.364,0.918,0.4,0.148,12.0,0.9,6.1,19.6,-0.1,109.2,0.707,10.0,10.0,0.36,0.818,0.362,0.22,3.2,10.7,1.5,9.9,26.0,0.0,13.777777777777779,4.75,4,1,2,SF,82.5,0.45999999999999996,0.7785,0.7,11.399999999999999,19.65,107.1,110.7,107.14999999999999,0,21,23,0
106,/players/f/fishede01.html,66.4,48.2,0.39459999999999995,1.3199999999999998,0.3736,0.8158,0.27999999999999997,0.24500000000000002,7.4799999999999995,2.2,10.4,15.36,0.82,109.34,0.739,6.0,0.0,0.273,0.667,0.0,0.273,0.0,10.8,1.6,32.8,25.9,-0.2,17.142857142857142,3.6666666666666665,6,5,3,PG,81.0,0.4155,0.7075,0.30000000000000004,19.75,16.45,110.1,103.7,108.37333333333332,0,24,23,0
107,/players/f/forbebr01.html,70.0,10.0,0.473,2.2,0.452,0.77,0.2,0.115,7.6,0.8,7.3,18.5,-1.7,117.2,0.639,6.0,0.0,0.286,1.0,0.222,0.286,0.0,9.9,0.0,7.8,15.5,-0.1,13.5,2.0,4,1,1,SG,58.0,0.39249999999999996,0.75,0.05,8.15,17.299999999999997,109.5,104.15,112.96000000000001,0,-100,24,1
108,/players/f/fostegr01.html,62.0,8.0,0.421,0.0,0.333,0.714,0.5,0.105,20.6,1.0,15.2,16.3,-0.2,108.4,0.683,1.0,0.0,0.333,0.75,0.0,1.333,0.0,24.2,0.0,0.0,41.4,0.0,14.25,1.7,10,1,2,PF,51.5,0.4605,0.7015,1.7000000000000002,15.15,19.4,103.45,108.25,107.67777777777778,0,35,23,0
109,/players/f/foxri01.html,82.0,53.333333333333336,0.4263333333333333,0.9666666666666667,0.34400000000000003,0.8036666666666666,0.9666666666666668,0.162,11.966666666666667,1.6333333333333335,15.766666666666666,16.666666666666668,0.39999999999999997,108.36666666666667,0.7356666666666666,8.0,0.0,0.478,1.0,0.5,0.174,5.2,5.9,1.6,7.5,17.7,0.1,14.142857142857142,6.5,2,3,1,SF,76.0,0.47150000000000003,0.7785,1.2,16.15,20.25,109.75,107.4,107.80999999999999,0,24,23,0
110,/players/f/fryech01.html,26.0,3.0,0.441,1.7,0.377,0.786,0.5,0.087,20.4,0.9,7.2,18.3,-0.2,110.9,0.695,4.0,0.0,0.357,0.667,0.0,0.214,3.2,7.7,0.0,0.0,21.6,0.0,15.0,2.4285714285714284,7,1,3,C,68.5,0.45499999999999996,0.806,2.15,11.8,22.1,104.85,109.9,107.69090909090909,0,8,23,0
111,/players/g/garneke01.html,71.0,71.0,0.539,0.0,0.0,0.801,1.9,0.339,25.1,2.3,10.8,25.5,3.5,110.2,0.805,3.0,3.0,0.471,1.0,1.0,0.059,11.4,15.1,1.7,7.1,20.4,0.2,10.214285714285714,7.666666666666667,3,1,3,PF,78.5,0.495,0.7295,4.25,12.3,19.450000000000003,104.8,108.44999999999999,105.82222222222222,0,5,20,0
112,/players/g/gasolma01.html,26.0,19.0,0.465,0.9,0.442,0.769,0.9,0.278,24.0,1.8,14.6,16.3,2.8,113.1,0.707,13.0,13.0,0.511,0.699,0.0,0.518,8.9,23.8,1.4,13.1,17.5,0.9,11.75,3.75,4,1,1,C,75.5,0.5555,0.7015,3.15,15.4,17.6,105.9,109.7,106.35000000000001,0,48,24,0
113,/players/g/gasolpa01.html,70.66666666666667,70.66666666666667,0.5456666666666666,0.03333333333333333,0.25,0.7926666666666667,3.0666666666666664,0.4186666666666667,20.233333333333334,0.7666666666666666,11.466666666666667,21.3,0.6333333333333333,110.60000000000001,0.7643333333333334,4.0,4.0,0.571,0.9,0.0,0.408,3.6,15.7,1.7,8.0,23.2,0.7,11.909090909090908,3.6666666666666665,6,3,2,C,82.0,0.514,0.7224999999999999,3.65,14.25,23.35,101.05000000000001,106.8,106.91176470588235,1,3,22,0
114,/players/g/georgde01.html,63.333333333333336,1.0,0.36966666666666664,0.4666666666666666,0.3106666666666667,0.681,0.7333333333333334,0.264,14.066666666666668,1.6333333333333335,11.5,19.900000000000002,-0.6666666666666666,108.36666666666667,0.7356666666666666,9.0,0.0,0.368,0.545,0.2,0.579,9.9,15.7,1.2,11.2,27.0,0.0,13.0,3.6666666666666665,3,3,1,SF,54.0,0.349,0.6839999999999999,1.3,12.15,21.65,107.85,101.5,108.9375,0,23,23,0
115,/players/g/gilled01.html,14.0,1.0,0.387,0.4,0.333,1.0,0.1,0.29,15.8,2.4,20.5,13.0,2.1,110.2,0.805,7.0,0.0,0.313,0.867,0.167,0.938,0.0,10.6,1.3,11.7,27.6,0.1,7.0,1.2857142857142858,7,1,1,PG,15.5,0.40700000000000003,0.7975000000000001,0.5,21.25,16.4,99.1,105.9,101.85,0,-100,23,0
116,/players/g/ginobma01.html,71.5,29.5,0.4605,1.25,0.3665,0.81275,0.725,0.4335,12.375,2.9,15.575,23.65,2.275,108.2,0.72875,24.0,0.0,0.386,0.757,0.384,0.402,5.0,10.1,3.3,14.3,17.5,0.7,16.333333333333332,16.0,1,4,1,SG,73.0,0.428,0.7695000000000001,0.65,16.2,20.3,103.9,96.9,108.38571428571429,0,-100,26,0
117,/players/g/giricgo01.html,56.0,0.0,0.44,0.6,0.364,0.885,0.3,0.086,10.8,1.5,14.2,19.7,-0.8,110.2,0.805,7.0,7.0,0.464,0.818,0.333,0.196,2.2,9.5,0.5,17.6,15.9,0.0,12.0,2.1666666666666665,6,1,3,SG,62.5,0.4345,0.821,0.3,14.649999999999999,22.5,102.55000000000001,104.44999999999999,104.11428571428571,0,-100,26,0
118,/players/g/goodedr01.html,69.0,65.0,0.449,0.0,0.0,0.753,2.5,0.291,23.0,1.2,12.8,20.3,-0.7,110.2,0.805,7.0,7.0,0.4,0.722,0.0,0.4,14.4,30.6,0.7,10.2,24.2,0.1,12.0,2.090909090909091,11,1,5,PF,60.5,0.45,0.7044999999999999,1.2000000000000002,14.45,24.75,102.55000000000001,104.44999999999999,106.03076923076924,0,4,22,0
119,/players/g/grantho01.html,78.25,77.75,0.52375,0.0,0.09175,0.7115,3.725,0.35375,16.9,1.6,9.125,15.1,0.3,112.85,0.73475,10.0,0.0,0.568,0.6,0.0,0.185,9.0,17.0,2.4,7.4,13.9,0.5,15.2,4.25,4,4,2,PF,80.0,0.51,0.665,1.5,12.8,15.5,109.05,106.6,109.13333333333334,0,10,23,0
120,/players/g/greenac01.html,81.0,72.66666666666667,0.496,0.0,0.08333333333333333,0.7493333333333334,2.566666666666667,0.439,18.599999999999998,1.5,12.133333333333333,13.466666666666667,0.26666666666666666,112.0,0.7886666666666667,9.0,0.0,0.529,0.444,0.0,0.529,3.6,13.9,0.5,16.0,9.8,0.0,13.7,3.6,5,3,2,PF,80.5,0.5385,0.6955,1.85,15.1,14.7,114.44999999999999,106.15,109.51428571428572,0,23,23,0
121,/players/g/greenda02.html,72.0,69.0,0.43766666666666665,2.066666666666667,0.4123333333333334,0.7743333333333333,0.6666666666666666,0.09866666666666668,12.266666666666666,2.0,11.4,14.9,1.4333333333333333,111.86666666666667,0.7316666666666666,4.0,0.0,0.333,0.0,0.25,0.0,0.0,17.0,7.6,14.3,46.9,0.0,15.6,2.6,5,3,2,SG,14.0,0.4355,0.3335,1.4,11.6,19.45,111.5,104.85,110.84545454545454,0,46,23,1
122,/players/g/greendr01.html,75.0,75.0,0.4383333333333333,1.2,0.3153333333333333,0.7146666666666667,1.2666666666666666,0.2893333333333334,21.46666666666667,2.466666666666667,18.599999999999998,16.866666666666664,2.8666666666666667,113.59999999999998,0.7803333333333332,12.0,1.0,0.429,0.765,0.391,0.304,7.4,17.7,1.4,15.9,15.1,0.3,17.857142857142858,10.0,1,3,2,PF,80.5,0.367,0.7424999999999999,2.4,15.25,14.4,106.95,104.05,112.82857142857142,0,35,23,1
123,/players/g/greenge01.html,30.0,0.0,0.344,0.5,0.385,0.829,0.4,0.272,16.9,1.2,15.9,25.1,-1.2,110.2,0.805,6.0,0.0,0.286,0.5,0.2,0.286,0.0,9.1,2.1,11.3,32.4,-0.1,12.4,1.75,8,1,2,SF,56.5,0.4485,0.7945,0.9,12.7,22.7,104.2,106.9,108.37142857142858,0,18,20,0
124,/players/g/griffad01.html,35.0,2.0,0.395,0.0,0.0,0.556,0.8,0.118,11.4,2.8,20.8,14.5,1.1,110.2,0.805,4.0,1.0,0.588,0.0,0.0,0.118,3.8,13.0,1.7,14.4,16.0,0.1,11.0,2.2,5,1,3,SG,58.0,0.382,0.7515000000000001,0.8,15.25,14.05,103.1,104.65,108.88,0,-100,26,0
125,/players/h/haleyja01.html,1.0,0.0,0.333,0.0,0.0,0.5,1.0,0.333,16.6,0.0,12.7,49.6,-8.2,115.2,0.878,5.0,0.0,0.667,0.5,0.0,0.667,0.0,15.8,0.0,0.0,25.2,0.0,3.5,2.2,5,1,2,PF,59.0,0.436,0.7315,0.35,18.049999999999997,18.0,110.55,107.80000000000001,105.825,0,79,25,0
126,/players/h/hamda01.html,54.0,2.0,0.493,0.0,0.5,0.6,0.9,0.467,10.8,1.5,25.5,11.7,0.8,102.0,0.659,5.0,5.0,0.647,0.333,0.0,0.529,14.2,9.0,0.4,25.0,9.0,0.2,13.75,1.4285714285714286,7,1,2,SF,35.5,0.5285,0.4855,1.7,21.950000000000003,13.9,104.2,111.30000000000001,104.71428571428571,0,-100,24,0
127,/players/h/hamilri01.html,78.0,78.0,0.455,0.2,0.265,0.868,1.0,0.293,8.3,2.0,13.8,25.7,0.7,102.0,0.659,17.0,17.0,0.442,0.906,0.333,0.386,3.1,8.8,1.1,13.9,30.1,0.6,17.142857142857142,4.666666666666667,3,1,2,SG,74.5,0.429,0.821,0.3,11.899999999999999,26.15,102.05,107.4,106.33,0,7,22,0
128,/players/h/harpero01.html,73.0,72.0,0.4424,0.4600000000000001,0.2792,0.71,1.0,0.2516,10.3,2.38,13.6,14.74,1.8800000000000001,110.6,0.795,4.0,4.0,0.476,0.688,0.0,0.254,3.6,12.7,4.2,13.6,26.9,0.0,12.5,3.4,5,5,2,SG,69.5,0.4595,0.6945,1.6,15.6,26.25,104.69999999999999,106.2,108.1,0,8,23,0
129,/players/h/harrejo01.html,6.0,0.0,0.444,0.2,0.2,0.5,0.5,0.222,15.0,1.7,23.3,19.9,-1.4,112.3,0.805,4.0,0.0,0.444,1.0,0.0,0.222,14.0,25.4,0.0,16.8,22.5,0.0,4.0,1.0,3,1,2,C,21.5,0.4335,0.5575,2.8,17.2,17.45,108.35,102.35,105.15,0,45,23,0
130,/players/h/harride01.html,64.0,61.0,0.463,0.9,0.335,0.824,0.4,0.434,8.2,2.4,16.3,22.6,-0.2,110.2,0.805,9.0,0.0,0.438,0.667,0.333,0.563,0.0,16.0,2.6,33.4,16.5,-0.1,8.571428571428571,3.5,6,1,2,PG,66.0,0.44899999999999995,0.7364999999999999,1.1,15.4,20.25,111.05,104.55,107.45714285714287,0,5,22,0
131,/players/h/harrijo01.html,5.0,0.0,0.25,0.2,0.25,0.0,0.0,0.0,22.5,0.0,20.0,15.1,-0.9,110.9,0.695,6.0,0.0,0.333,0.75,0.333,0.667,0.0,6.8,0.0,11.4,24.8,0.0,6.25,4.0,2,1,2,SG,28.0,0.325,0.3,0.15,18.8,14.6,111.0,105.4,109.55999999999999,0,33,24,1
132,/players/h/harrist01.html,3.0,0.0,0.25,0.0,0.0,1.0,0.0,0.5,30.8,7.2,0.0,29.9,6.2,110.8,0.768,15.0,0.0,0.483,0.4,0.0,0.172,6.5,6.5,2.3,6.0,16.2,0.0,12.0,1.4,5,1,1,SG,65.5,0.4305,0.89,0.65,10.899999999999999,24.5,108.3,106.55,108.86666666666667,0,19,23,0
133,/players/h/harrite01.html,14.5,0.5,0.2995,0.2,0.1025,0.7085,0.7,0.6265000000000001,16.0,0.75,23.55,21.35,-2.65,109.44999999999999,0.751,4.0,0.0,0.5,0.75,0.0,2.0,0.0,35.5,0.0,0.0,18.0,0.1,4.0,1.3333333333333333,3,2,1,SG,21.0,0.2485,0.6835,1.15,28.200000000000003,16.85,104.85,101.75,105.13333333333333,0,-100,25,0
134,/players/h/hasleud01.html,73.33333333333333,49.666666666666664,0.4816666666666667,0.0,0.0,0.7713333333333333,1.7333333333333334,0.26733333333333337,24.03333333333333,1.1333333333333335,12.566666666666668,12.766666666666666,-0.26666666666666666,109.2,0.7120000000000001,13.0,0.0,0.394,0.677,0.0,0.939,10.4,15.0,1.4,6.0,12.0,0.4,13.8,19.0,1,3,2,PF,77.5,0.49950000000000006,0.778,1.1,12.75,15.350000000000001,106.2,102.4,106.72727272727273,0,-100,24,1
135,/players/h/hassetr01.html,63.0,6.0,0.422,0.0,0.222,0.7,0.3,0.074,9.3,0.9,13.6,9.7,-0.2,110.2,0.805,18.0,18.0,0.521,0.813,0.5,0.134,5.4,5.3,1.1,11.3,14.2,0.8,18.0,2.2,5,1,2,SG,80.0,0.396,0.754,1.85,14.8,13.55,99.2,106.6,103.4625,0,30,23,0
136,/players/h/haywobr01.html,72.0,8.0,0.574,0.0,0.0,0.362,1.8,0.794,20.9,0.6,14.5,12.4,0.6,109.7,0.695,10.0,10.0,0.542,0.636,0.0,0.611,12.7,15.7,2.4,9.9,14.8,0.7,9.2,3.0,5,1,1,C,71.5,0.5015000000000001,0.6194999999999999,4.949999999999999,13.649999999999999,12.45,103.9,105.25,105.73333333333333,0,20,23,0
137,/players/h/herreca01.html,68.0,13.0,0.49050000000000005,0.0,0.0,0.6675,1.4500000000000002,0.3355,14.9,1.4,16.1,14.75,0.09999999999999999,107.80000000000001,0.6399999999999999,12.0,0.0,0.386,0.6,0.0,0.351,10.5,15.6,0.8,14.3,18.0,-0.2,14.0,2.0,5,2,1,PF,62.0,0.5285,0.639,1.9,16.0,15.85,107.9,106.6,106.94000000000001,0,30,26,0
138,/players/h/herrmwa01.html,45.0,0.0,0.389,0.4,0.313,0.84,0.5,0.174,16.1,1.0,7.2,20.8,-1.0,110.2,0.805,4.0,0.0,0.25,0.5,1.0,1.0,4.6,0.0,0.0,0.0,10.5,0.0,4.0,1.6666666666666667,3,1,2,PF,46.5,0.458,0.8069999999999999,0.4,7.75,19.75,106.9,103.25,107.06666666666666,0,-100,28,0
139,/players/h/holidjr01.html,59.0,56.0,0.503,1.9,0.392,0.787,1.2,0.165,10.4,2.4,12.6,22.2,0.6,117.2,0.639,5.0,5.0,0.414,0.8,0.524,0.259,1.7,9.4,3.0,14.6,19.3,0.2,12.4,4.333333333333333,3,1,2,PG,77.5,0.444,0.7895,0.8,19.299999999999997,19.6,106.35,107.65,108.4909090909091,0,17,20,1
140,/players/h/holidju01.html,59.0,4.0,0.387,0.6,0.321,0.822,0.2,0.191,9.7,3.0,10.2,18.8,1.0,111.6,0.817,5.0,0.0,0.5,0.0,1.0,0.0,0.0,9.8,0.0,50.0,16.3,0.0,4.5,1.6666666666666667,9,1,3,SG,34.0,0.36,0.786,2.3499999999999996,12.55,19.200000000000003,106.8,103.55000000000001,109.33333333333333,0,-100,24,1
141,/players/h/hopsode01.html,31.5,0.0,0.46299999999999997,0.0,0.1,0.3315,0.4,0.17,4.8,3.4,8.7,14.25,1.2,115.05,0.7805,5.0,0.0,0.333,0.444,0.0,1.5,14.6,13.6,0.0,9.1,28.3,0.0,5.0,1.75,4,2,2,SG,61.5,0.4115,0.7945,1.15,13.6,23.6,102.2,109.44999999999999,103.96,0,3,23,0
142,/players/h/horryro01.html,74.85714285714286,27.142857142857142,0.4152857142857143,0.7428571428571429,0.3482857142857143,0.7368571428571429,1.4000000000000001,0.2584285714285714,14.857142857142858,2.257142857142857,15.042857142857143,14.542857142857143,2.2142857142857144,108.2,0.702,12.0,12.0,0.465,0.741,0.3,0.267,4.8,13.4,2.5,19.9,17.2,0.1,16.384615384615383,3.6,5,7,2,PF,80.0,0.4665,0.7235,2.1,15.95,17.25,107.75,103.30000000000001,108.11666666666667,0,11,23,0
143,/players/h/hortota01.html,6.0,1.0,0.467,0.7,0.308,0.5,0.3,0.133,6.7,4.7,15.9,19.7,2.0,112.0,0.732,2.0,0.0,0.5,0.0,0.4,0.0,0.0,34.5,5.8,0.0,30.7,0.0,4.0,3.0,1,1,1,SG,35.5,0.4625,0.6375,1.25,16.0,20.7,110.95,106.69999999999999,110.1,0,46,20,1
144,/players/h/houseed01.html,78.0,2.0,0.409,1.5,0.393,0.917,0.2,0.068,11.2,2.1,12.2,19.6,1.4,110.2,0.805,3.0,0.0,0.4,0.8,0.286,0.125,1.9,7.6,2.5,10.6,35.6,-0.2,13.0,1.7777777777777777,9,1,3,PG,57.0,0.41000000000000003,0.7715000000000001,0.15,12.3,25.25,99.8,99.35,106.47272727272728,0,37,23,0
145,/players/h/howardw01.html,69.0,2.0,0.729,0.0,0.6,0.514,2.5,0.773,27.8,1.1,18.5,14.7,1.2,112.0,0.732,4.0,4.0,0.548,0.455,0.0,0.786,11.6,30.3,0.7,23.1,21.2,-0.1,10.818181818181818,2.5714285714285716,7,1,2,C,82.0,0.5255000000000001,0.633,3.3,16.0,19.0,105.6,107.4,107.86923076923077,0,1,20,1
146,/players/h/howarju01.html,17.5,1.0,0.4175,0.0,0.0,0.9,0.3,0.1175,17.950000000000003,0.55,21.15,20.7,-1.95,109.44999999999999,0.751,3.0,3.0,0.465,0.889,0.0,0.419,10.5,7.4,0.8,5.6,19.5,0.4,8.0,2.7777777777777777,9,2,4,PF,73.0,0.489,0.7065,0.65,14.35,24.9,107.05000000000001,109.44999999999999,104.43333333333334,0,5,22,0
147,/players/h/hughela01.html,68.0,57.0,0.381,1.0,0.345,0.798,0.6,0.235,11.1,2.6,11.6,22.2,0.0,110.2,0.805,8.0,2.0,0.403,0.833,0.0,0.312,9.2,11.7,4.2,12.1,22.8,0.3,12.333333333333334,2.3333333333333335,9,1,5,SG,66.0,0.40549999999999997,0.7244999999999999,1.0,12.65,26.5,102.35,101.6,104.89230769230768,0,8,20,0
148,/players/h/hunteli01.html,57.5,27.5,0.36250000000000004,0.7,0.33,0.5625,0.30000000000000004,0.069,8.15,2.6500000000000004,14.3,14.2,1.9,105.7,0.683,2.0,0.0,0.25,0.5,0.25,0.25,3.5,3.8,1.6,0.0,12.3,0.0,13.0,3.4,5,2,2,PG,62.0,0.3745,0.7295,0.4,17.450000000000003,21.5,103.9,111.9,106.8111111111111,0,10,24,0
149,/players/i/ibakase01.html,74.0,51.0,0.529,0.7,0.29,0.763,2.1,0.202,23.2,0.7,10.7,22.9,0.1,113.1,0.707,6.0,0.0,0.571,0.7,0.0,0.286,9.3,19.0,0.7,13.2,13.5,0.2,14.4,2.8333333333333335,6,1,3,PF,77.5,0.543,0.69,6.0,11.7,15.95,109.75,105.9,110.7,0,24,21,1
150,/players/i/iguodan01.html,72.33333333333333,2.3333333333333335,0.4856666666666667,0.7666666666666666,0.33099999999999996,0.6446666666666666,0.7000000000000001,0.24933333333333332,12.166666666666666,1.8333333333333333,13.633333333333333,12.0,1.3,113.59999999999998,0.7803333333333332,5.0,5.0,0.465,0.5,0.333,0.279,4.9,10.6,4.0,9.4,13.4,0.1,12.76923076923077,4.5,4,3,2,SF,82.0,0.4965,0.7484999999999999,0.95,16.65,13.75,104.75,106.19999999999999,108.87333333333332,0,9,21,1
151,/players/i/irvinky01.html,53.0,53.0,0.448,1.6,0.321,0.885,0.8,0.217,7.6,1.7,11.4,29.5,-0.8,110.9,0.695,13.0,13.0,0.438,0.841,0.45,0.373,2.4,8.6,1.9,8.5,23.0,1.5,12.333333333333334,3.6666666666666665,3,1,1,PG,55.0,0.4605,0.8634999999999999,0.9,14.950000000000001,29.45,102.69999999999999,109.15,109.25555555555555,1,1,20,1
152,/players/j/jacksbo01.html,72.0,5.0,0.403,1.1,0.358,0.79,0.5,0.16,12.4,1.7,9.8,20.0,0.6,110.2,0.805,4.0,0.0,0.2,0.0,0.0,0.0,4.0,13.3,0.0,9.1,19.1,-0.1,9.2,2.0,7,1,3,PG,59.0,0.3985,0.7929999999999999,0.30000000000000004,16.9,22.45,100.45,106.8,106.32727272727271,0,23,25,0
153,/players/j/jacksja01.html,47.0,13.0,0.38,1.1,0.361,0.821,0.4,0.137,9.6,2.6,10.9,18.3,1.7,104.0,0.74,4.0,0.0,0.385,0.0,0.0,0.0,14.5,4.4,3.6,18.8,24.5,-0.1,13.0,1.3333333333333333,9,1,1,SG,16.5,0.42,0.7385,0.2,16.1,23.1,107.15,109.25,105.35999999999999,0,-100,23,0
