SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
2013-14,25,MIA,NBA,SF,4,0,23.0,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,1.0,3.0,0.333,2.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,11.0,/players/b/beaslmi01.html,0.0
2015-16,27,HOU,NBA,PF,5,0,80.0,22.0,46.0,0.478,2.0,6.0,20.0,40.0,0.5,0.5,6.0,7.0,0.857,4.0,17.0,21.0,3.0,1.0,0.0,7.0,8.0,52.0,/players/b/beaslmi01.html,0.333
2016-17,28,MIL,NBA,PF,4,0,48.0,7.0,20.0,0.35,3.0,5.0,4.0,15.0,0.267,0.425,0.0,4.0,0.0,2.0,7.0,9.0,1.0,1.0,1.0,2.0,8.0,17.0,/players/b/beaslmi01.html,0.6
2009-10,21,DAL,NBA,PG,4,0,31.0,9.0,19.0,0.474,2.0,6.0,7.0,13.0,0.538,0.526,1.0,3.0,0.333,2.0,4.0,6.0,4.0,0.0,0.0,3.0,5.0,21.0,/players/b/beaubro01.html,0.333
2011-12,23,DAL,NBA,PG,2,0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,/players/b/beaubro01.html,0.0
1997-98,26,CHH,NBA,PG,6,0,26.0,6.0,12.0,0.5,1.0,2.0,5.0,10.0,0.5,0.542,2.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,15.0,/players/b/beckco01.html,0.5
1989-90,26,DET,NBA,C,5,0,19.0,1.0,6.0,0.167,0.0,0.0,1.0,6.0,0.167,0.167,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,/players/b/bedfowi01.html,0.0
1990-91,27,DET,NBA,C,8,3,65.0,5.0,24.0,0.208,0.0,2.0,5.0,22.0,0.227,0.208,9.0,14.0,0.643,9.0,13.0,22.0,4.0,2.0,4.0,4.0,14.0,19.0,/players/b/bedfowi01.html,0.0
1991-92,28,DET,NBA,C,1,0,9.0,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,/players/b/bedfowi01.html,0.0
2010-11,24,NOH,NBA,SG,6,6,173.0,23.0,63.0,0.365,8.0,26.0,15.0,37.0,0.405,0.429,4.0,4.0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,4.0,12.0,58.0,/players/b/belinma01.html,0.308
2012-13,26,CHI,NBA,SG,12,7,325.0,44.0,107.0,0.411,16.0,47.0,28.0,60.0,0.467,0.486,29.0,33.0,0.879,0.0,35.0,35.0,31.0,5.0,0.0,15.0,26.0,133.0,/players/b/belinma01.html,0.34
2013-14,27,SAS,NBA,SF,23,0,356.0,44.0,99.0,0.444,16.0,38.0,28.0,61.0,0.459,0.525,21.0,22.0,0.955,4.0,48.0,52.0,19.0,3.0,0.0,12.0,23.0,125.0,/players/b/belinma01.html,0.421
2014-15,28,SAS,NBA,SG,7,0,116.0,20.0,39.0,0.513,14.0,30.0,6.0,9.0,0.667,0.692,11.0,13.0,0.846,2.0,11.0,13.0,10.0,2.0,0.0,5.0,10.0,65.0,/players/b/belinma01.html,0.467
2017-18,31,PHI,NBA,SG,10,0,273.0,43.0,106.0,0.406,16.0,46.0,27.0,60.0,0.45,0.481,27.0,31.0,0.871,1.0,20.0,21.0,20.0,7.0,0.0,4.0,20.0,129.0,/players/b/belinma01.html,0.348
2018-19,32,SAS,NBA,SG,7,0,131.0,14.0,38.0,0.368,8.0,21.0,6.0,17.0,0.353,0.474,5.0,6.0,0.833,0.0,13.0,13.0,8.0,0.0,2.0,2.0,7.0,41.0,/players/b/belinma01.html,0.381
2005-06,26,MIL,NBA,SG,5,0,108.0,17.0,43.0,0.395,5.0,11.0,12.0,32.0,0.375,0.453,7.0,7.0,1.0,2.0,1.0,3.0,7.0,3.0,2.0,4.0,15.0,46.0,/players/b/bellch01.html,0.455
2009-10,30,MIL,NBA,SG,3,0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,/players/b/bellch01.html,0.0
2017-18,23,GSW,NBA,C,17,0,173.0,17.0,32.0,0.531,0.0,1.0,17.0,31.0,0.548,0.531,7.0,14.0,0.5,15.0,32.0,47.0,15.0,6.0,9.0,6.0,18.0,41.0,/players/b/belljo01.html,0.0
2018-19,24,GSW,NBA,C,15,2,106.0,17.0,31.0,0.548,0.0,0.0,17.0,31.0,0.548,0.548,7.0,10.0,0.7,7.0,12.0,19.0,11.0,4.0,7.0,2.0,13.0,41.0,/players/b/belljo01.html,0.0
2000-01,24,PHI,NBA,SG,15,0,124.0,12.0,27.0,0.444,2.0,8.0,10.0,19.0,0.526,0.481,8.0,14.0,0.571,4.0,9.0,13.0,7.0,15.0,0.0,5.0,20.0,34.0,/players/b/bellra01.html,0.25
2001-02,25,PHI,NBA,SG,3,0,8.0,1.0,3.0,0.333,0.0,2.0,1.0,1.0,1.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/b/bellra01.html,0.0
2002-03,26,DAL,NBA,SG,17,7,305.0,40.0,73.0,0.548,6.0,13.0,34.0,60.0,0.567,0.589,11.0,20.0,0.55,13.0,38.0,51.0,27.0,5.0,0.0,6.0,41.0,97.0,/players/b/bellra01.html,0.462
2005-06,29,PHO,NBA,SG,17,17,673.0,79.0,165.0,0.479,40.0,86.0,39.0,79.0,0.494,0.6,34.0,41.0,0.829,8.0,40.0,48.0,37.0,11.0,4.0,10.0,70.0,232.0,/players/b/bellra01.html,0.465
2006-07,30,PHO,NBA,SG,11,11,438.0,40.0,87.0,0.46,20.0,45.0,20.0,42.0,0.476,0.575,12.0,14.0,0.857,6.0,27.0,33.0,20.0,10.0,2.0,15.0,40.0,112.0,/players/b/bellra01.html,0.444
2007-08,31,PHO,NBA,SG,5,5,215.0,21.0,37.0,0.568,13.0,20.0,8.0,17.0,0.471,0.743,13.0,16.0,0.813,6.0,22.0,28.0,11.0,2.0,1.0,5.0,19.0,68.0,/players/b/bellra01.html,0.65
1999-00,19,IND,NBA,SF,9,0,21.0,4.0,6.0,0.667,1.0,1.0,3.0,5.0,0.6,0.75,3.0,6.0,0.5,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,12.0,/players/b/bendejo01.html,1.0
2000-01,20,IND,NBA,SF,1,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,/players/b/bendejo01.html,0.0
2001-02,21,IND,NBA,SF,5,0,45.0,3.0,6.0,0.5,0.0,1.0,3.0,5.0,0.6,0.5,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,5.0,6.0,6.0,/players/b/bendejo01.html,0.0
2002-03,22,IND,NBA,SF,3,0,34.0,5.0,15.0,0.333,3.0,9.0,2.0,6.0,0.333,0.433,4.0,6.0,0.667,3.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,17.0,/players/b/bendejo01.html,0.333
2003-04,23,IND,NBA,SF,16,0,200.0,28.0,69.0,0.406,9.0,25.0,19.0,44.0,0.432,0.471,12.0,16.0,0.75,10.0,18.0,28.0,7.0,2.0,14.0,12.0,19.0,77.0,/players/b/bendejo01.html,0.36
1990-91,26,SEA,NBA,C,5,5,163.0,20.0,41.0,0.488,0.0,0.0,20.0,41.0,0.488,0.488,29.0,32.0,0.906,7.0,26.0,33.0,1.0,3.0,13.0,11.0,17.0,69.0,/players/b/benjabe01.html,0.0
1991-92,27,SEA,NBA,C,9,4,161.0,23.0,41.0,0.561,0.0,1.0,23.0,40.0,0.575,0.561,9.0,18.0,0.5,10.0,36.0,46.0,5.0,5.0,13.0,8.0,20.0,55.0,/players/b/benjabe01.html,0.0
1993-94,29,NJN,NBA,C,4,4,108.0,7.0,17.0,0.412,0.0,0.0,7.0,17.0,0.412,0.412,7.0,8.0,0.875,5.0,16.0,21.0,1.0,2.0,8.0,5.0,16.0,21.0,/players/b/benjabe01.html,0.0
1995-96,22,PHO,NBA,SF,2,0,8.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,/players/b/bennema01.html,0.0
1997-98,24,LAL,NBA,PF,4,0,10.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,/players/b/bennema01.html,0.0
1992-93,23,CHH,NBA,PG,8,0,86.0,12.0,25.0,0.48,4.0,8.0,8.0,17.0,0.471,0.56,2.0,2.0,1.0,1.0,8.0,9.0,13.0,2.0,1.0,5.0,8.0,30.0,/players/b/benneto01.html,0.5
1989-90,24,CLE,NBA,SF,5,5,135.0,23.0,47.0,0.489,0.0,0.0,23.0,47.0,0.489,0.489,4.0,6.0,0.667,14.0,7.0,21.0,5.0,3.0,1.0,4.0,11.0,50.0,/players/b/bennewi01.html,0.0
1991-92,23,UTA,NBA,SF,13,9,257.0,36.0,84.0,0.429,6.0,13.0,30.0,71.0,0.423,0.464,11.0,11.0,1.0,18.0,32.0,50.0,6.0,6.0,5.0,10.0,30.0,89.0,/players/b/benoida01.html,0.462
1992-93,24,UTA,NBA,SF,5,5,136.0,13.0,41.0,0.317,2.0,9.0,11.0,32.0,0.344,0.341,9.0,13.0,0.692,7.0,17.0,24.0,5.0,3.0,6.0,2.0,17.0,37.0,/players/b/benoida01.html,0.222
1993-94,25,UTA,NBA,SF,16,5,357.0,48.0,122.0,0.393,3.0,16.0,45.0,106.0,0.425,0.406,16.0,25.0,0.64,23.0,44.0,67.0,10.0,7.0,11.0,16.0,31.0,115.0,/players/b/benoida01.html,0.188
1994-95,26,UTA,NBA,SF,5,5,167.0,21.0,45.0,0.467,11.0,25.0,10.0,20.0,0.5,0.589,6.0,9.0,0.667,7.0,21.0,28.0,4.0,2.0,4.0,10.0,10.0,59.0,/players/b/benoida01.html,0.44
1995-96,27,UTA,NBA,SF,14,5,259.0,33.0,70.0,0.471,14.0,28.0,19.0,42.0,0.452,0.571,7.0,9.0,0.778,6.0,31.0,37.0,7.0,1.0,3.0,14.0,17.0,87.0,/players/b/benoida01.html,0.5
2000-01,32,UTA,NBA,SF,4,0,61.0,7.0,19.0,0.368,2.0,6.0,5.0,13.0,0.385,0.421,7.0,7.0,1.0,1.0,6.0,7.0,2.0,0.0,2.0,2.0,6.0,23.0,/players/b/benoida01.html,0.333
1987-88,23,SAS,NBA,SF,3,0,94.0,27.0,50.0,0.54,0.0,1.0,27.0,49.0,0.551,0.54,12.0,15.0,0.8,13.0,8.0,21.0,6.0,5.0,2.0,11.0,10.0,66.0,/players/b/berrywa01.html,0.0
1988-89,24,HOU,NBA,PF,4,0,57.0,13.0,26.0,0.5,0.0,0.0,13.0,26.0,0.5,0.5,7.0,8.0,0.875,3.0,6.0,9.0,5.0,2.0,1.0,6.0,8.0,33.0,/players/b/berrywa01.html,0.0
2016-17,24,SAS,NBA,PF,13,0,112.0,12.0,27.0,0.444,8.0,20.0,4.0,7.0,0.571,0.593,4.0,6.0,0.667,5.0,15.0,20.0,3.0,3.0,4.0,6.0,7.0,36.0,/players/b/bertada01.html,0.4
2017-18,25,SAS,NBA,PF,5,0,82.0,3.0,18.0,0.167,3.0,16.0,0.0,2.0,0.0,0.25,8.0,11.0,0.727,1.0,10.0,11.0,6.0,2.0,0.0,1.0,10.0,17.0,/players/b/bertada01.html,0.188
2018-19,26,SAS,NBA,PF,5,0,79.0,5.0,15.0,0.333,3.0,11.0,2.0,4.0,0.5,0.433,3.0,5.0,0.6,0.0,8.0,8.0,5.0,0.0,1.0,1.0,10.0,16.0,/players/b/bertada01.html,0.273
2020-21,28,WAS,NBA,PF,4,2,106.0,11.0,27.0,0.407,8.0,23.0,3.0,4.0,0.75,0.556,7.0,7.0,1.0,0.0,11.0,11.0,1.0,1.0,2.0,1.0,12.0,37.0,/players/b/bertada01.html,0.348
2021-22,29,DAL,NBA,PF,16,0,179.0,19.0,47.0,0.404,17.0,45.0,2.0,2.0,1.0,0.585,10.0,12.0,0.833,3.0,17.0,20.0,5.0,8.0,2.0,3.0,24.0,65.0,/players/b/bertada01.html,0.378
1995-96,23,IND,NBA,PG,5,0,84.0,11.0,22.0,0.5,1.0,6.0,10.0,16.0,0.625,0.523,6.0,7.0,0.857,3.0,8.0,11.0,9.0,6.0,0.0,10.0,10.0,29.0,/players/b/besttr01.html,0.167
1997-98,25,IND,NBA,PG,16,0,280.0,27.0,72.0,0.375,5.0,18.0,22.0,54.0,0.407,0.41,38.0,43.0,0.884,1.0,15.0,16.0,31.0,11.0,3.0,19.0,36.0,97.0,/players/b/besttr01.html,0.278
1998-99,26,IND,NBA,PG,11,0,150.0,16.0,46.0,0.348,2.0,10.0,14.0,36.0,0.389,0.37,12.0,13.0,0.923,7.0,10.0,17.0,21.0,4.0,1.0,14.0,34.0,46.0,/players/b/besttr01.html,0.2
1999-00,27,IND,NBA,PG,23,0,463.0,77.0,179.0,0.43,13.0,30.0,64.0,149.0,0.43,0.466,37.0,44.0,0.841,15.0,42.0,57.0,66.0,19.0,4.0,25.0,61.0,204.0,/players/b/besttr01.html,0.433
2000-01,28,IND,NBA,PG,4,4,163.0,17.0,39.0,0.436,1.0,3.0,16.0,36.0,0.444,0.449,4.0,4.0,1.0,6.0,13.0,19.0,37.0,4.0,0.0,6.0,15.0,39.0,/players/b/besttr01.html,0.333
2004-05,32,NJN,NBA,PG,4,0,82.0,9.0,22.0,0.409,1.0,9.0,8.0,13.0,0.615,0.432,8.0,9.0,0.889,2.0,4.0,6.0,9.0,1.0,0.0,3.0,9.0,27.0,/players/b/besttr01.html,0.111
2012-13,24,HOU,NBA,PG,6,5,200.0,28.0,65.0,0.431,8.0,24.0,20.0,41.0,0.488,0.492,7.0,7.0,1.0,11.0,22.0,33.0,17.0,7.0,4.0,6.0,24.0,71.0,/players/b/beverpa01.html,0.333
2013-14,25,HOU,NBA,PG,6,6,202.0,19.0,50.0,0.38,7.0,22.0,12.0,28.0,0.429,0.45,7.0,10.0,0.7,13.0,12.0,25.0,11.0,3.0,2.0,4.0,21.0,52.0,/players/b/beverpa01.html,0.318
2015-16,27,HOU,NBA,PG,5,5,129.0,10.0,37.0,0.27,3.0,14.0,7.0,23.0,0.304,0.311,6.0,6.0,1.0,4.0,18.0,22.0,11.0,2.0,2.0,4.0,17.0,29.0,/players/b/beverpa01.html,0.214
2016-17,28,HOU,NBA,SG,11,11,325.0,45.0,109.0,0.413,21.0,52.0,24.0,57.0,0.421,0.509,11.0,14.0,0.786,21.0,40.0,61.0,33.0,16.0,2.0,18.0,38.0,122.0,/players/b/beverpa01.html,0.404
2018-19,30,LAC,NBA,PG,6,6,195.0,20.0,47.0,0.426,13.0,30.0,7.0,17.0,0.412,0.564,6.0,8.0,0.75,8.0,40.0,48.0,28.0,6.0,6.0,10.0,21.0,59.0,/players/b/beverpa01.html,0.433
2019-20,31,LAC,NBA,PG,8,8,166.0,20.0,39.0,0.513,8.0,22.0,12.0,17.0,0.706,0.615,2.0,4.0,0.5,9.0,24.0,33.0,19.0,8.0,3.0,7.0,31.0,50.0,/players/b/beverpa01.html,0.364
2020-21,32,LAC,NBA,PG,17,7,323.0,29.0,68.0,0.426,13.0,37.0,16.0,31.0,0.516,0.522,12.0,14.0,0.857,11.0,30.0,41.0,24.0,12.0,12.0,4.0,35.0,83.0,/players/b/beverpa01.html,0.351
2021-22,33,MIN,NBA,PG,6,6,194.0,21.0,49.0,0.429,9.0,26.0,12.0,23.0,0.522,0.52,15.0,22.0,0.682,4.0,15.0,19.0,29.0,7.0,7.0,12.0,28.0,66.0,/players/b/beverpa01.html,0.346
2001-02,23,SAC,NBA,PG,16,16,661.0,114.0,257.0,0.444,25.0,59.0,89.0,198.0,0.449,0.492,71.0,86.0,0.826,14.0,46.0,60.0,80.0,23.0,3.0,37.0,30.0,324.0,/players/b/bibbymi01.html,0.424
2002-03,24,SAC,NBA,PG,12,12,404.0,57.0,135.0,0.422,11.0,39.0,46.0,96.0,0.479,0.463,27.0,34.0,0.794,8.0,23.0,31.0,60.0,14.0,5.0,18.0,31.0,152.0,/players/b/bibbymi01.html,0.282
2003-04,25,SAC,NBA,PG,12,12,497.0,84.0,196.0,0.429,24.0,55.0,60.0,141.0,0.426,0.49,48.0,55.0,0.873,9.0,41.0,50.0,84.0,23.0,5.0,35.0,40.0,240.0,/players/b/bibbymi01.html,0.436
2004-05,26,SAC,NBA,PG,5,5,200.0,36.0,92.0,0.391,5.0,23.0,31.0,69.0,0.449,0.418,21.0,27.0,0.778,5.0,17.0,22.0,33.0,7.0,2.0,13.0,11.0,98.0,/players/b/bibbymi01.html,0.217
2005-06,27,SAC,NBA,PG,6,6,255.0,32.0,92.0,0.348,9.0,26.0,23.0,66.0,0.348,0.397,27.0,30.0,0.9,6.0,17.0,23.0,31.0,9.0,0.0,18.0,17.0,100.0,/players/b/bibbymi01.html,0.346
2007-08,29,ATL,NBA,PG,7,7,252.0,22.0,65.0,0.338,7.0,24.0,15.0,41.0,0.366,0.392,21.0,32.0,0.656,3.0,19.0,22.0,22.0,4.0,2.0,13.0,12.0,72.0,/players/b/bibbymi01.html,0.292
2008-09,30,ATL,NBA,PG,11,11,390.0,49.0,106.0,0.462,26.0,48.0,23.0,58.0,0.397,0.585,21.0,22.0,0.955,6.0,31.0,37.0,46.0,10.0,2.0,24.0,34.0,145.0,/players/b/bibbymi01.html,0.542
2009-10,31,ATL,NBA,PG,11,11,292.0,36.0,80.0,0.45,14.0,34.0,22.0,46.0,0.478,0.538,7.0,10.0,0.7,5.0,23.0,28.0,28.0,9.0,0.0,12.0,26.0,93.0,/players/b/bibbymi01.html,0.412
2010-11,32,MIA,NBA,PG,20,20,415.0,27.0,96.0,0.281,17.0,66.0,10.0,30.0,0.333,0.37,2.0,4.0,0.5,5.0,31.0,36.0,23.0,11.0,6.0,17.0,30.0,73.0,/players/b/bibbymi01.html,0.258
2011-12,33,NYK,NBA,PG,5,1,118.0,9.0,23.0,0.391,7.0,17.0,2.0,6.0,0.333,0.543,2.0,3.0,0.667,3.0,18.0,21.0,13.0,1.0,0.0,4.0,7.0,27.0,/players/b/bibbymi01.html,0.412
2006-07,20,GSW,NBA,C,11,8,267.0,27.0,37.0,0.73,0.0,0.0,27.0,37.0,0.73,0.73,16.0,30.0,0.533,19.0,50.0,69.0,5.0,8.0,17.0,9.0,29.0,70.0,/players/b/biedran01.html,0.0
2012-13,26,GSW,NBA,C,3,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,2.0,1.0,6.0,0.0,/players/b/biedran01.html,0.0
2000-01,24,MIN,NBA,SG,3,0,26.0,1.0,6.0,0.167,0.0,1.0,1.0,5.0,0.2,0.167,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,5.0,3.0,/players/b/billuch01.html,0.0
2001-02,25,MIN,NBA,PG,3,3,134.0,23.0,51.0,0.451,6.0,15.0,17.0,36.0,0.472,0.51,14.0,20.0,0.7,1.0,14.0,15.0,17.0,3.0,1.0,9.0,14.0,66.0,/players/b/billuch01.html,0.4
2002-03,26,DET,NBA,PG,14,14,485.0,71.0,190.0,0.374,26.0,84.0,45.0,106.0,0.425,0.442,84.0,90.0,0.933,4.0,43.0,47.0,66.0,9.0,2.0,34.0,38.0,252.0,/players/b/billuch01.html,0.31
2003-04,27,DET,NBA,PG,23,23,881.0,110.0,286.0,0.385,37.0,107.0,73.0,179.0,0.408,0.449,121.0,136.0,0.89,14.0,56.0,70.0,136.0,31.0,2.0,60.0,57.0,378.0,/players/b/billuch01.html,0.346
2004-05,28,DET,NBA,PG,25,25,985.0,145.0,339.0,0.428,44.0,126.0,101.0,213.0,0.474,0.493,133.0,149.0,0.893,23.0,85.0,108.0,162.0,25.0,5.0,49.0,71.0,467.0,/players/b/billuch01.html,0.349
2005-06,29,DET,NBA,PG,18,18,705.0,93.0,229.0,0.406,32.0,94.0,61.0,135.0,0.452,0.476,105.0,116.0,0.905,7.0,54.0,61.0,117.0,22.0,2.0,43.0,43.0,323.0,/players/b/billuch01.html,0.34
2006-07,30,DET,NBA,PG,16,16,649.0,84.0,193.0,0.435,35.0,90.0,49.0,103.0,0.476,0.526,94.0,113.0,0.832,7.0,46.0,53.0,91.0,19.0,2.0,46.0,39.0,297.0,/players/b/billuch01.html,0.389
2007-08,31,DET,NBA,PG,15,15,480.0,69.0,172.0,0.401,24.0,64.0,45.0,108.0,0.417,0.471,79.0,95.0,0.832,6.0,38.0,44.0,83.0,12.0,1.0,20.0,32.0,241.0,/players/b/billuch01.html,0.375
2008-09,32,DEN,NBA,PG,16,16,619.0,90.0,197.0,0.457,44.0,94.0,46.0,103.0,0.447,0.569,106.0,117.0,0.906,5.0,56.0,61.0,109.0,20.0,4.0,31.0,38.0,330.0,/players/b/billuch01.html,0.468
2009-10,33,DEN,NBA,PG,6,6,207.0,37.0,83.0,0.446,11.0,31.0,26.0,52.0,0.5,0.512,37.0,42.0,0.881,1.0,13.0,14.0,38.0,6.0,3.0,18.0,24.0,122.0,/players/b/billuch01.html,0.355
2010-11,34,NYK,NBA,PG,1,1,35.0,3.0,11.0,0.273,2.0,6.0,1.0,5.0,0.2,0.364,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,10.0,/players/b/billuch01.html,0.333
2012-13,36,LAC,NBA,SG,6,6,115.0,11.0,36.0,0.306,6.0,17.0,5.0,19.0,0.263,0.389,9.0,11.0,0.818,2.0,10.0,12.0,6.0,1.0,1.0,8.0,10.0,37.0,/players/b/billuch01.html,0.353
2018-19,26,ORL,NBA,C,5,0,92.0,10.0,18.0,0.556,0.0,0.0,10.0,18.0,0.556,0.556,6.0,7.0,0.857,9.0,22.0,31.0,4.0,1.0,5.0,6.0,8.0,26.0,/players/b/birchkh01.html,0.0
2019-20,27,ORL,NBA,C,5,0,89.0,7.0,14.0,0.5,0.0,0.0,7.0,14.0,0.5,0.5,10.0,11.0,0.909,9.0,16.0,25.0,7.0,1.0,0.0,5.0,11.0,24.0,/players/b/birchkh01.html,0.0
2021-22,29,TOR,NBA,C,6,4,63.0,8.0,16.0,0.5,2.0,4.0,6.0,12.0,0.5,0.563,0.0,0.0,0.0,4.0,5.0,9.0,3.0,1.0,1.0,3.0,13.0,18.0,/players/b/birchkh01.html,0.5
2013-14,21,CHA,NBA,C,3,1,48.0,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,6.0,0.333,5.0,6.0,11.0,1.0,0.0,2.0,0.0,4.0,8.0,/players/b/biyombi01.html,0.0
2015-16,23,TOR,NBA,C,20,10,506.0,40.0,69.0,0.58,0.0,0.0,40.0,69.0,0.58,0.58,43.0,72.0,0.597,53.0,134.0,187.0,8.0,8.0,27.0,21.0,48.0,123.0,/players/b/biyombi01.html,0.0
2021-22,29,PHO,NBA,C,9,0,86.0,11.0,17.0,0.647,0.0,0.0,11.0,17.0,0.647,0.647,3.0,6.0,0.5,8.0,11.0,19.0,5.0,1.0,2.0,6.0,13.0,25.0,/players/b/biyombi01.html,0.0
2017-18,29,MIN,NBA,PF,5,0,47.0,7.0,16.0,0.438,4.0,7.0,3.0,9.0,0.333,0.563,5.0,7.0,0.714,4.0,11.0,15.0,3.0,3.0,0.0,1.0,6.0,23.0,/players/b/bjeline01.html,0.571
2020-21,32,MIA,NBA,PF,2,0,30.0,5.0,11.0,0.455,4.0,8.0,1.0,3.0,0.333,0.636,4.0,6.0,0.667,1.0,4.0,5.0,2.0,2.0,1.0,0.0,5.0,18.0,/players/b/bjeline01.html,0.5
2021-22,33,GSW,NBA,C,8,0,85.0,10.0,20.0,0.5,1.0,5.0,9.0,15.0,0.6,0.525,4.0,7.0,0.571,3.0,11.0,14.0,10.0,2.0,2.0,5.0,12.0,25.0,/players/b/bjeline01.html,0.2
1985-86,23,DAL,NBA,C,1,0,6.0,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,/players/b/blabuw01.html,0.0
1986-87,24,DAL,NBA,C,1,0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,3.0,/players/b/blabuw01.html,0.0
1987-88,25,DAL,NBA,C,3,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,/players/b/blabuw01.html,0.0
1989-90,27,SAS,NBA,C,2,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,/players/b/blabuw01.html,0.0
2017-18,26,HOU,NBA,C,7,0,19.0,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,1.0,5.0,2.0,/players/b/blackta01.html,0.0
2009-10,20,SAS,NBA,PF,10,0,91.0,16.0,32.0,0.5,0.0,0.0,16.0,32.0,0.5,0.5,5.0,9.0,0.556,19.0,20.0,39.0,5.0,5.0,4.0,2.0,18.0,37.0,/players/b/blairde01.html,0.0
2010-11,21,SAS,NBA,PF,4,0,50.0,7.0,21.0,0.333,0.0,0.0,7.0,21.0,0.333,0.333,3.0,5.0,0.6,9.0,4.0,13.0,2.0,0.0,1.0,2.0,6.0,17.0,/players/b/blairde01.html,0.0
2011-12,22,SAS,NBA,PF,10,0,76.0,17.0,27.0,0.63,0.0,0.0,17.0,27.0,0.63,0.63,3.0,6.0,0.5,7.0,16.0,23.0,2.0,3.0,1.0,1.0,10.0,37.0,/players/b/blairde01.html,0.0
2012-13,23,SAS,NBA,PF,12,0,76.0,21.0,34.0,0.618,0.0,0.0,21.0,34.0,0.618,0.618,5.0,9.0,0.556,6.0,18.0,24.0,7.0,5.0,1.0,1.0,14.0,47.0,/players/b/blairde01.html,0.0
2013-14,24,DAL,NBA,PF,6,0,81.0,16.0,27.0,0.593,0.0,0.0,16.0,27.0,0.593,0.593,8.0,13.0,0.615,14.0,23.0,37.0,1.0,12.0,0.0,5.0,14.0,40.0,/players/b/blairde01.html,0.0
2004-05,24,WAS,NBA,PG,4,0,17.0,1.0,4.0,0.25,0.0,1.0,1.0,3.0,0.333,0.25,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,/players/b/blakest01.html,0.0
2006-07,26,DEN,NBA,PG,5,5,180.0,14.0,31.0,0.452,8.0,16.0,6.0,15.0,0.4,0.581,0.0,0.0,0.0,1.0,11.0,12.0,23.0,3.0,0.0,10.0,8.0,36.0,/players/b/blakest01.html,0.5
