URL,ALL-ROOKIE,MOST_IMPROVED,ALL_STAR,ALL-DEFENSIVE,ALL-NBA,AST_CHAMP,AS_MVP,BLK_CHAMP,COLLEGE_URL,DEF._POY,FINALS_MVP,HALL_OF_FAME,MVP,NBA_CHAMP,ROY,SCORING_CHAMP,SIXTH_MAN,STL_CHAMP,TRB_CHAMP,NBA_75TH_ANNIV._TEAM,1986_NBA_CHAMP,1987_NBA_CHAMP,1988_NBA_CHAMP,1989_NBA_CHAMP,1990_NBA_CHAMP,1991_NBA_CHAMP,1993_NBA_CHAMP,1994_NBA_CHAMP,1995_NBA_CHAMP,1996_NBA_CHAMP,1997_NBA_CHAMP,1998_NBA_CHAMP,1999_NBA_CHAMP,2000_NBA_CHAMP,2001_NBA_CHAMP,2002_NBA_CHAMP,2003_NBA_CHAMP,2004_NBA_CHAMP,2005_NBA_CHAMP,2006_NBA_CHAMP,2007_NBA_CHAMP,2008_NBA_CHAMP,2009_NBA_CHAMP,2010_NBA_CHAMP,2011_NBA_CHAMP,2012_NBA_CHAMP,2013_NBA_CHAMP,2014_NBA_CHAMP,2015_NBA_CHAMP,2016_NBA_CHAMP,2017_NBA_CHAMP,2018_NBA_CHAMP,2019_NBA_CHAMP,2020_NBA_CHAMP,2021_NBA_CHAMP
/players/d/dejeabr01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dekkesa01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delnevi01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delanma01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delebi01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/bison-dele-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delfica01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delgaan01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/delkto01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dellama01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/matthew-dellavedova-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/players/d/dembofe01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/fennis-dembo-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dempsde01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/denglu01.html,2004-05,Not defined,2.0,2011-12,Not defined,Not defined,Not defined,Not defined,/players/luol-deng-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dentmju01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/derrima01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/divindo01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/donte-divincenzo-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/players/d/diakima01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/mamadi-diakite-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/players/d/dialde01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diallch01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diallha01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diawbo01.html,Not defined,2005-06,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diawbo01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diawaya01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diazgu01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dickada01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dickeka01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dickemi01.html,1998-99,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/michael-dickerson-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dienetr01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dienggo01.html,2013-14,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/gorgui-dieng-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dinkiby01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dinwisp01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dioguik01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/diopde01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/divacvl01.html,1989-90,Not defined,1.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,1.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/divacvl01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dixonju01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doleami01.html,1998-99,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/michael-doleac-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doncilu01.html,2018-19,Not defined,3.0,Not defined,3,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,2018-19,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doncilu01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/donovbi01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doolike01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/djordal01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dorsejo01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dorsety01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dortlu01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dosunay01.html,2021-22,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/ayo-dosunmu-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dotsoda01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/dotsode01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doubyqu01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/douglbr01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/douglsh01.html,1989-90,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,/players/sherman-douglas-1.html,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/douglto01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/douglch01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/players/d/doumbse01.html,Not defined,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,Not defined,0.0,Not defined,Not defined,Not defined,Not defined,Not defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
